House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,11/21/2005 11:35AM,1,12,1 X 40FT CONTAINER STC 12 BUNDLES(1048 PCS) GHANA WAWA NO.2 COM/,11926.46,0.00,SA
,,,11/21/2005 11:35AM,1,24,2 X 40FT CONTAINERS STC 24 BUNDLES(1902 PCS) GHANA WAWA NO.1 COM/,26396.54,0.00,DE
,,,11/21/2005 11:35AM,1,30,2 X 40FT CONTAINERS STC 30 BUNDLES`(2843 PCS) GHANA WAWA NO.1 COM/,24455.81,0.00,DE
,,,11/21/2005 11:35AM,1,12,1 X 40FT CONTAINER STC 12 BUNDLES(1048 PCS) GHANA WAWA NO.2 COM/,11926.46,0.00,SA
,,,11/21/2005 01:09PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,16247.99,0.00,GB
,,,11/21/2005 04:49PM,1,45,3 X 40FT CONTAINERS STC 45 BUNDLES(1986 PCS) GHANA MRW PLYWOOD C/CC,12860.70,0.00,IT
,,,11/21/2005 04:49PM,1,30,2 X 40FT CONTAINERS STC 30 BUNDLES(1986 PCS) GHANA WAWA NO.1 COM/,12860.70,0.00,IT
,,,11/21/2005 04:49PM,1,32,2 X 40FT CONTAINERS STC 32 BUNDLES(3455 PCS) GHANA WAWA NO.1 C/S,24571.54,0.00,IT
,,,11/21/2005 04:49PM,1,17,1 X 40FT CONTAINER STC 17 BUNDLES(1067 PCS) GHANA MAHOGANY FAS,27028.37,0.00,US
,,,11/21/2005 04:49PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(731 PCS) GHANA DAHOMA FAS AIR,5420.45,0.00,LB
,,,11/21/2005 04:49PM,1,30,2 X 40FT CONTAINERS STC 30 BUNDLES(1986 PCS) GHANA WAWA NO.1 COM/,12860.70,0.00,IT
,,,11/22/2005 11:41AM,1,10280,"10,280 PIECES GHANA RUBBER TIMBER",5125.80,0.00,CN
,,,11/22/2005 02:14PM,1,17460,17460 PIECES GHANA RUBBER TIMBER,0.00,0.00,CN
,,,11/22/2005 12:19PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,13503.06,0.00,GB
,,,11/22/2005 12:19PM,1,12,GHANA KUSSIA FAS LUMBERAIR DRIED (STC: 952 PCS.),6107.21,0.00,DE
,,,11/22/2005 12:19PM,1,13,GHANA BLACK OFRAM NO. 1 C&SLUMBER AIR DRIED,4282.25,0.00,SN
,,,11/22/2005 12:19PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,16008.63,0.00,GB
,,,11/22/2005 12:45PM,1,19,1X40' CONTAINER CONTG; GHANACANDOLLEI/DANTA/EDINAM FAS,14830.07,0.00,SY
,,,11/22/2005 01:08PM,1,87,87 BUNDLES STC 6134 PCS. GHANABLACK OFRAM AIR DRIED LUMBER,30759.72,0.00,SN
,,,11/22/2005 01:08PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(2309 PCS) GHANA WAWA NO.1 COM/,15158.81,0.00,GB
,,,11/22/2005 01:08PM,1,30,2 X 40FT CONTAINERS STC 30 BUNDLES`(2843 PCS) GHANA WAWA NO.1 COM/,24541.75,0.00,DE
,,,11/22/2005 01:08PM,1,12,1 X 40FT CONTAINER STC 12 BUNDLES(1048 PCS) GHANA WAWA NO.2 COM/,11926.46,0.00,SA
,,,11/22/2005 01:20PM,1,31329,31329 PIECES GHANA RUBBER TIMBER,3606.03,0.00,CN
,,,11/22/2005 01:20PM,1,27,27 BDLS FAS NIANGON SCANTLING(STC 5980 PCS ),18348.51,0.00,FR
,,,11/22/2005 03:02PM,1,76,WAWA N0.1 C&S (KD) LUMBER,50976.21,0.00,DE
,,,11/22/2005 04:44PM,1,16,WAWA N0.1 C&S (KD) LUMBER,14751.29,0.00,ES
,,,11/23/2005 08:09AM,1,20,FAS KUSSIA LUMBER`20 BDLS,13076.89,0.00,DE
,,,11/23/2005 08:09AM,1,19,FAS ODUM K.D  LUMBER1X40 CONT,28787.44,0.00,GB
,,,11/23/2005 08:30AM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(731 PCS) GHANA DAHOMA FAS AIR,5420.45,0.00,LB
,,,11/23/2005 08:30AM,1,20,20 BUNDLES STC 1481 PCS GHANABLACK OFRAM AIR DRIED LUMBER,6891.18,0.00,SN
,,,11/23/2005 11:24AM,1,24,1X40'  CONTAINER STC 1327 PCS  FASBLACK/ WHITE OFRAM  K/D LUMBER,12605.86,0.00,DE
,,,11/23/2005 01:17PM,1,48,MIXED KD LUMBER,23893.96,0.00,LB
,,,11/23/2005 01:17PM,1,13,"WAWA KD LUMBER CONTG. 10,009 PIECES",10082.97,0.00,DE
,,,11/23/2005 03:55PM,1,26,1X40' CONTAINER CONTG: GHANADANTA FAS LUMBER KD,19326.44,0.00,AU
,,,11/23/2005 04:20PM,1,16,WAWA N0.1 C&S (KD) LUMBER,16310.62,0.00,IT
,,,11/24/2005 11:06AM,1,15,GHANA WAWA KD LUMBER1 X 40 CONT,14189.82,0.00,GB
,,,11/24/2005 11:59AM,1,15,GHANA WAWA KD LUMBER1 X 40 CONT,14189.82,0.00,GB
,,,11/24/2005 12:38PM,1,22,1X20'  CONTAINER STC  16870 PCSFAS PAPAO STRIPS,12403.69,0.00,DE
,,,11/24/2005 01:46PM,1,17,MIXED REDWOOD LUMBER (AD)DANTA/CANDOLLIE,8585.88,0.00,SA
,,,11/24/2005 03:15PM,1,51,BLACK OFRAM LUMBER & WAWA S4S,29663.89,0.00,FR
,,,11/24/2005 03:26PM,1,20,GHANA WAWA KD LUMBER1 X 40 CONT,15429.41,0.00,CN
,,,11/24/2005 06:57PM,1,80,3 X 40FT CONTAINERS STC 80 BUNDLES(8809 PCS) GHANA WAWA  NO.1 & 2,46416.50,0.00,BE
,,,11/24/2005 06:57PM,1,39,3 X 40FT CONTAINERS STC 39 BUNDLES(2662 PCS) GHANA WAWA NO.2 COM/,31869.56,0.00,SA
,,,11/25/2005 10:41AM,1,26,1X40' CONTAINER CONTG: GHANADANTA FAS LUMBER KD,17941.68,0.00,AU
,,,11/25/2005 10:41AM,1,18,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 & NO. 2 C&S LUMBER KD,13136.04,0.00,DE
,,,11/25/2005 11:55AM,1,20,1 X 20FT CONTAINER STC (9270 PCS)GHANA ODUM & SAPELE FAS KILN,7313.81,0.00,RO
,,,11/25/2005 01:37PM,1,16,1 X 40FT CONTAINER STC 16 BDLS.(1184 PCS) GHANA WAWA NO.1 COM/,13963.02,0.00,IT
,,,11/25/2005 01:37PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(12893 PCS) GHANA WAWA NO. 2 COM/,11852.01,0.00,IT
,,,11/25/2005 01:37PM,1,17,1 X 20FT CONTAINER STC 17 BUNDLES(932 PCS) GHANA ASANFINA (ANIGRE),10265.79,0.00,NZ
,,,11/25/2005 01:37PM,1,15,1 X 40FT CONTAINER STC 15 BUNDLES(987 PCS) GHANA WHITE OFRAM FAS,14142.26,0.00,JO
,,,11/25/2005 01:37PM,1,25,1 X 40FT CONTAINERS STC 25 BUNDLES(2558 PCS) GHANA WAWA  NO.1 & 2,16076.18,0.00,BE
,,,11/25/2005 01:37PM,1,11,1 X 20FT COTAINER SC 11 BUNDJLES(1873 PCS) GHANA APA FAS AIR DRIED,12491.87,0.00,LT
,,,11/25/2005 01:37PM,1,13,1 X 40FT CONTAINER STC 13 BUNDLES(881 PCS) GHANA EMERI FAS KILN,15311.57,0.00,IE
,,,11/25/2005 01:37PM,1,10,1 X 40FT CONTAINER STC 10 BUNDLES(809 PCS) GHANA ODUM FAS KILN,28943.37,0.00,IE
,,,11/25/2005 03:00PM,1,20,GHANA WAWA KD LUMBER1 X 40 CONT,15429.41,0.00,CN
,,,11/26/2005 10:54AM,1,84,60 BDLS GRADE A OKAN (DENYA)LUMBER 97.090M3,31977.21,0.00,CN
,,,11/26/2005 01:15PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,12769.27,0.00,GB
,,,11/26/2005 01:15PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,14646.09,0.00,GB
,,,11/28/2005 03:20PM,1,74,5270 PCS GHANA BLACK OFRAM FAS AIRDRIED LUMBER,38429.49,0.00,SN
,,,11/28/2005 03:44PM,1,20,1 X 20FT CONTAINER STC (9270 PCS)GHANA ODUM & SAPELE FAS KILN,7313.81,0.00,RO
,,,11/28/2005 04:50PM,1,362,362PCS GMELINA LUMBER,3503.86,0.00,IN
,,,11/28/2005 04:50PM,1,11440,11440PCS TEAK LUMBER,169314.80,0.00,IN
,,,11/29/2005 11:05AM,1,10,"MAHOGANY KD LUMBER CONTG.1,763 PIECES.",21912.77,0.00,US
,,,11/29/2005 01:07PM,1,14,KHAYA K/D LUMBER,27205.35,0.00,US
,,,11/29/2005 02:27PM,1,17,ODUM (KILN DRIED) LUMBER,22006.56,0.00,MT
,,,11/29/2005 03:58PM,1,11,GHANA KHAYA IVORENSIS FAS LUMBER,28092.03,0.00,GH
,,,11/29/2005 03:58PM,1,12,GHANA SAPELE FAS LUMBER,18650.36,0.00,GH
,,,11/29/2005 03:58PM,1,13,GHANA KHAYA IVORENSIS FAS LUMBER,27544.69,0.00,GH
,,,11/29/2005 03:58PM,1,30,ODUM FAS LUMBER,56984.08,0.00,GH
,,,11/29/2005 05:16PM,1,23,ODUM FAS STRIPS (KD),17631.46,0.00,GH
,,,11/29/2005 05:32PM,1,11,1 X 40FT CONTAINER STC ( 1188 PCS )GHANA KHAYA IVORENSIS FAS,26105.20,0.00,CA
,,,11/29/2005 05:45PM,1,32,WAWA N0.1 C&S (KD) LUMBER,30621.38,0.00,IT
,,,11/29/2005 05:45PM,1,32,WAWA N0.1 C&S (KD) LUMBER,33900.84,0.00,ES
,,,11/29/2005 05:53PM,1,47,3844 PCS BLACK OFRAM LUMBER,19968.75,0.00,SN
,,,11/29/2005 05:53PM,1,11,1X40'  CONTAINER STC 1679 PCSMAHOGANY LUMBER,26064.15,0.00,US
,,,11/30/2005 08:37AM,1,20,ODUM FAS LUMBER (KD),26012.88,0.00,GH
,,,11/30/2005 08:39AM,1,15,AFZELIA STRIPS,12249.19,0.00,FR
,,,11/30/2005 09:12AM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,13239.32,0.00,IT
,,,11/30/2005 09:12AM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C7S LUMBER KD,13176.07,0.00,GB
,,,11/30/2005 09:12AM,1,13,GHANA BLACK OFRAM NO. 1 C&SLUMBER AIR DRIED,4244.00,0.00,SN
,,,11/30/2005 09:12AM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,12673.43,0.00,GB
,,,11/30/2005 09:56AM,1,160,FAQ NIANGON BOULES,59136.76,0.00,FR
,,,11/30/2005 09:56AM,1,13,FAS KUSSIA LUMBER,6679.34,0.00,DE
,,,11/30/2005 10:12AM,1,19,1X40' CONTAINER CONTG; GHANAODUM FAS LUMBER KD,23375.04,0.00,GB
,,,11/30/2005 11:54AM,1,18,FAS WALNUT (KD) LUMBER(1X20 FT CONTAINER),7814.42,0.00,MT
,,,11/30/2005 02:01PM,1,10,1X20'  CONTIANER STC 23824 PCSGHANA FAS PAPAO STRIPS,10189.01,0.00,NL
,,,11/30/2005 02:01PM,1,26,16150 PCS FAS PAPAO STRIPS,29997.89,0.00,NL
,,,11/30/2005 02:01PM,1,10,1X20'  CONTAINER STC 20790 PCSPAPAO SHORT STRIPS PLANKS,10339.29,0.00,DE
,,,11/30/2005 02:01PM,1,14,1X40' HC CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,13562.25,0.00,IT
,,,12/6/2005 11:17AM,1,30,BUNDLES PAPAO STRIPSSAID TO CONTAIN 38162,0.00,0.00,NL
,,,11/30/2005 03:50PM,1,12,23614 PCS GHANA FAS PAPAOSTRIPS,14635.51,0.00,NL
,,,11/30/2005 04:53PM,1,8,588 PCS FAS AD KUSIA LUMBER,2878.72,0.00,DE
,,,12/1/2005 08:55AM,1,25,"OTIE AD LUMBER CONTG.2,094 PIECES.",8789.62,0.00,DE
,,,12/1/2005 10:05AM,1,11,GHANA KHAYA FAS LUMBER KD(STC: 794 PCS.),14368.00,0.00,DE
,,,12/1/2005 11:07AM,1,14,1X40'  CONTAINER STC 824 PCS NO.1C/S WAWA K/D LUMBER,13257.44,0.00,IT
,,,12/1/2005 01:04PM,1,61,GHANA FAQ NIANGON BOULES492 PIECES,14836.95,0.00,FR
,,,12/1/2005 01:45PM,1,12,BUNDLES PAPAO SQUARESSAID TO CONTAIN 7488 PIECES,11505.27,0.00,IT
,,,12/1/2005 01:53PM,1,26,GHANA WAWA KD LUMBER2 X 40 CONT,29361.61,0.00,DE
,,,12/1/2005 02:41PM,1,22,22 BDLS FAS DAHOMA LUMBER(STC 1094 ) PCS,6710.34,0.00,AE
,,,12/1/2005 03:16PM,1,23,EMERI LUMBER,13288.34,0.00,DE
,,,12/1/2005 04:15PM,1,6,1 X 40FT CONTAINER STC (885 PCS)GHANA ASANFINA FAS KILN DRIED,11165.28,0.00,US
,,,12/1/2005 05:10PM,1,77,MIXED KD / AD LUMBER,31164.94,0.00,DE
,,,12/2/2005 12:17PM,1,21,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,14149.51,0.00,FR
,,,12/2/2005 12:31PM,1,20,2341 PCS GHANA BLACK OFRAM FASAIR DRIED LUMBER,10250.83,0.00,SN
,,,12/3/2005 01:29PM,1,18,1 X 40FT CONTAINER STC 18 CRATESGHANA CEIBA CC/CC KILN DRIED,5420.45,0.00,LB
,,,12/3/2005 01:29PM,1,46,1 X 40FT CONTAINER STC 46 PALLETSGHANA KOTO/CHENCHEN FLAT/CEIBA,14142.26,0.00,EG
,,,12/3/2005 01:29PM,1,15,1 X 40FT CONTAINER STC 15 BUNDLES(987 PCS) GHANA WHITE OFRAM FAS,14142.26,0.00,JO
,,,12/3/2005 01:29PM,1,24,2 X 20FT CONTAINERS STC 24 BUNDLES(12872 PCS) GHANA EKKI FAS AD,7935.46,0.00,HK
,,,12/4/2005 11:42AM,1,26,1X40' CONTAINER CONTG; GHANAKOTO FAS LUMBER KD,14859.33,0.00,IT
,,,12/5/2005 11:14AM,1,11,1X40'  CONTAINER STC 754 PCSGHANA DAHOMA FAS KILN DRIED,16364.23,0.00,IE
,,,12/5/2005 11:14AM,1,16,1X40'  CONTAINER STC 1272 PCSGHANA ODUM FAS KILN DRIED,33235.78,0.00,IE
,,,12/5/2005 03:54PM,1,40,GHANA FAS DENYA AIR DRIED STRIPS7000 PIECES,0.00,0.00,CN
,,,12/5/2005 02:47PM,1,13,2447 PIECES GHANA FAS DENYA STRIPS,4906.92,0.00,DE
,,,12/5/2005 04:16PM,1,18,1X40' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,14822.03,0.00,IE
,,,12/5/2005 04:20PM,1,19,1 X 40FT CONTAINER STC (1461 PCS)GHANA SAPELE & KOTO FAS,24139.21,0.00,DE
,,,12/5/2005 07:05PM,1,17,1 X 40FT CONTAINER STC 17 BUNDLES(1067 PCS) GHANA MAHOGANY FAS,27028.37,0.00,US
,,,12/5/2005 07:05PM,1,28,2 X 40FT CONTAINER STC 28  BUNDLES(731 PCS) GHANA KOTO/STEAMED YAYA,5420.45,0.00,LB
,,,12/5/2005 07:05PM,1,20,1 X 20FT CONTAINER STC 20 BUNDLES(731 PCS) GHANAAPA/IROKO/SAPIDA/,5420.45,0.00,LB
,,,12/6/2005 09:52AM,1,25,MIXED KD LUMBER,9558.20,0.00,DE
,,,12/6/2005 10:24AM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,15291.19,0.00,IT
,,,12/6/2005 11:32AM,1,25,2X40' CONTAINERS CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,27195.97,0.00,IT
,,,12/6/2005 11:32AM,1,26,2X40' CONTAINERS CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,27805.56,0.00,IT
,,,12/6/2005 11:33AM,1,13,"MAHOGANY KD LUMBER CONTG, 1,682PIECES.",23393.19,0.00,US
,,,12/6/2005 01:40PM,1,42,4 X 20FT CONTAINERS STC 42 BUNDLES(47538 PCS) GHANA EKKI FAS AIR,30005.59,0.00,CN
,,,12/6/2005 01:40PM,1,19,GHANA WAWA SQUARES KD1 X 40 CONT,8658.21,0.00,DE
,,,12/6/2005 01:40PM,1,19,GHANA EDINAM ROUGH KD LUMBER 1 X 40 CONT,23455.53,0.00,US
,,,12/6/2005 02:48PM,1,14,1X40'  CONTAINER STC 2243 PCSGHANA SAPELE FAS KILN DRIED,26347.19,0.00,US
,,,12/6/2005 02:48PM,1,17,1X40'  CONTAINER STC 2187 PCSGHANA KHAYA IVORENSIS FAS KILN,29603.97,0.00,US
,,,12/6/2005 04:28PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(1357 PCS) GHANA UTILE FAS KILN,22931.60,0.00,US
,,,12/6/2005 04:29PM,1,18,700 PIECES GHANA FAS DAHOMA ADLUMBER,6707.06,0.00,SA
,,,12/6/2005 04:41PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(1357 PCS) GHANA UTILE FAS KILN,22931.60,0.00,US
,,,12/6/2005 04:41PM,1,155,WAWA N0. 1 C&S (AD) LUMBEREMIRE FAS (AD) LUMBER,63815.61,0.00,NL
,,,12/7/2005 01:31PM,1,16,"1X40'  CONTAINER STC GHANAKOTO, ASANFINA INTERIOR, BACKING",57519.99,0.00,IT
,,,12/7/2005 01:55PM,1,11,1 X 20 CONTR. STC 11 PALLETS OFPAPAO FLOORING,21749.09,0.00,IT
,,,12/7/2005 01:58PM,1,16,1X40 HC CONTAINER CONTG: GHANAWAWA NO. 2 C&S LUMBER KD,13414.36,0.00,IT
,,,12/7/2005 01:58PM,1,19,1X40' HC CONTAINER CONTG: GHANADANTA FAS LUMBER KD,17722.40,0.00,AU
,,,12/7/2005 01:58PM,1,22,1X0' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,12281.64,0.00,FR
,,,12/7/2005 01:58PM,1,14,1X40' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,11539.66,0.00,FR
,,,12/7/2005 02:27PM,1,16,1X40' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,13632.15,0.00,IE
,,,12/7/2005 04:01PM,1,14,1X40' HC CONTAINER CONTG; GHANAWAWA NO. 2 C&S LUMBER KD,11753.18,0.00,IT
,,,12/7/2005 05:01PM,1,16,1X40' HC CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,14476.62,0.00,IT
,,,12/7/2005 05:23PM,1,38,WAWA N0.1 C&S(KD) LUMBER,28019.08,0.00,FR
,,,12/7/2005 05:32PM,1,23,FAS ODUM K.D. LUMBER,27494.89,0.00,GB
,,,12/7/2005 06:15PM,1,3,1 X 20FT CONTAINER STC 3 BUNDLES(223 PCS) GHANA WAWA NO.1 COM/,2279.43,0.00,GB
,,,12/7/2005 06:15PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(1477 PCS) GHANA WAWA NO. 1 COM/,13737.84,0.00,IT
,,,12/7/2005 06:15PM,1,26,1 X 40FT CONTAINER STC 26 BUNDLES(7237 PCS) GHANA WAWA NO. 2 COM/,7592.75,0.00,DE
,,,12/7/2005 06:15PM,1,24,1 X 40FT CONTAINER STC 24 BUNDLES(32523 PCS) GHANA WAWA NO.1 COM/,9369.23,0.00,DE
,,,12/7/2005 06:15PM,1,15,1 X 40FT CONTAINER STC 15 BUNDLES(2645 PCS) GHANA WAWA NO.1 COM/,11548.67,0.00,GB
,,,12/7/2005 06:15PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(1477 PCS) GHANA WAWA NO. 1 COM/,13737.84,0.00,IT
,,,12/7/2005 06:15PM,1,48,2 X 40FT CONTAINER STC 48 BUNDLES(7749 PCS) GHANA WAWA NO.1COM/,26002.16,0.00,BE
,,,12/8/2005 09:40AM,1,16,1X40' HC CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,14476.62,0.00,IT
,,,12/8/2005 09:49AM,1,50,3 X 40FT CONTAINER STC 50 PALLETSGHANA MAKORE/KOTO/ASANFINA/,26002.16,0.00,IN
,,,12/8/2005 01:50PM,1,18,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,14847.07,0.00,IE
,,,12/8/2005 01:50PM,1,19,1X40' HC CONTAINER CONTG: GHANADANTA FAS LUMBER KD,17722.40,0.00,AU
,,,12/8/2005 01:58PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,14021.82,0.00,IT
,,,12/8/2005 07:22PM,1,19,"1 X 40FT. CONTAINER STC. 19 BUNDLES(1,461 PCS) GHANA SAPELE & KOTO FAS",24180.00,0.00,DE
,,,12/9/2005 09:49AM,1,26,2X40' CONTAINERS CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,27805.56,0.00,IT
,,,12/9/2005 09:49AM,1,25,2X40' CONTAINERS CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,27195.97,0.00,IT
,,,12/9/2005 10:09AM,1,16,WAWA (KILN DRIED) LUMBER,24859.01,0.00,IE
,,,12/9/2005 10:56AM,1,16,WAWA N0.1 C&S (KD) LUMBER,15511.12,0.00,IT
,,,12/9/2005 11:17AM,1,16,1X40' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,15411.38,0.00,GB
,,,12/9/2005 11:17AM,1,11,1X20' CONTAINER CONTG: GHANADANTA FAS STRIPS KD,7371.76,0.00,IT
,,,12/9/2005 11:46AM,1,30,FAS EDINAM LUMBER (AD)2 X 40 CONT,15728.90,0.00,SA
,,,12/9/2005 11:55AM,1,5600,OUTER PACK OF KINDLING WOOD(WAWA) KLIN DRIED OFF-CUTS-,17679.76,0.00,GB
,,,12/9/2005 11:55AM,1,5600,KINDLING WOOD (WAWA)KLIN DRIED OFF-CUTS-TOTAL REJECTS,17679.76,0.00,GB
,,,12/9/2005 12:26PM,1,33,WHITE OFRAM & BLACK OFRAM LUMBER,25794.21,0.00,LB
,,,12/9/2005 01:52PM,1,28,1985 PCS GHANA NIANGON ANDSUBAHA FAS AIR DRIED LUMBER,29433.65,0.00,IT
,,,12/9/2005 02:00PM,1,32,32 BDLS FAS NIANGON SCANTLINGS(STC 7111 PCS),18853.76,0.00,FR
,,,12/9/2005 04:45PM,1,12,WAWA  A/D SCANTLINGS,4145.48,0.00,NL
,,,12/9/2005 05:09PM,1,20,1 X 20FT CONTAINER STC (15051 PCS)GHANA SAPELE GRADE I KILN,15655.24,0.00,IE
,,,12/10/2005 10:55AM,1,16,1X40' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,14765.76,0.00,GB
,,,12/11/2005 07:32AM,1,26,2X40'  CONTAINERS STC 1643 PCSGHANA UTILE FAS KILN DRIED,45578.92,0.00,GB
,,,12/12/2005 09:36AM,1,25,MIXED KD LUMBER,11037.89,0.00,DE
,,,12/13/2005 10:16AM,1,15,GHANA  WAWA LUMBER KD1 X 40 CONT,13069.04,0.00,IT
,,,12/13/2005 11:33AM,1,16,1X40' HC CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,14660.50,0.00,IT
,,,12/13/2005 11:33AM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,15046.36,0.00,GB
,,,12/13/2005 11:33AM,1,16,1X40' HC CONTAINER CONTG; GHANAWAWA NO. 2 C&S LUMBER KD,13584.75,0.00,IT
,,,12/13/2005 11:53AM,1,19,1X40' HC CONTAINER CONTG; GHANADANTA FAS LUMBER KD,17739.16,0.00,AU
,,,12/13/2005 11:59AM,1,9,"SAPELE KD LUMBER CONTG.1,508 PIECES.",17699.64,0.00,US
,,,12/13/2005 01:11PM,1,16,1X20'  CONTAINER STC 7488 PCS PAPAOSQUARES,11671.10,0.00,IT
,,,12/13/2005 01:21PM,1,18,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,15035.66,0.00,IE
,,,12/13/2005 01:21PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,13805.31,0.00,IE
,,,12/13/2005 01:21PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,15704.25,0.00,GB
,,,12/13/2005 01:29PM,1,84,BLACK OFRAM N0.1 C&S (AD) LUMBER,41552.15,0.00,SN
,,,12/13/2005 01:29PM,1,47,DAHOMA FAS (AD) LUMBER,25365.05,0.00,AE
,,,12/13/2005 01:49PM,1,16,FAS  KHAYA  K.D. LUMBER,23847.10,0.00,US
,,,12/13/2005 01:49PM,1,15,FAS  EDINAM  K.D. LUMBER1X40 CONT,15882.21,0.00,US
,,,12/13/2005 03:05PM,1,13,GHANA BLACK OFRAM NO. 1 C&SLUMBER AIR DRIED,4305.17,0.00,SN
,,,12/13/2005 03:05PM,1,25,2X40' CONTAINERS CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,27541.42,0.00,IT
,,,12/13/2005 03:42PM,1,22,1X20'  CONTAINER STC 7438 PCSFAS PAPAO  SQUARES,11783.54,0.00,IT
,,,12/13/2005 04:22PM,1,11,GHANA KHAYA FAS LUMBER KD(STC: 794 PCS.),14575.09,0.00,DE
,,,12/13/2005 04:22PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,13619.58,0.00,GB
,,,12/13/2005 04:22PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,13100.01,0.00,GB
,,,12/13/2005 04:22PM,1,16,1X40' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,13430.14,0.00,IT
,,,12/13/2005 04:38PM,1,19,FAS KHAYA INVORENSIS KD1 X 40 CONT,22185.36,0.00,US
,,,12/13/2005 05:46PM,1,14,1X40' HC CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,13757.74,0.00,IT
,,,12/13/2005 06:18PM,1,21,1X40'  CONTAINER STC 7637 PCSGHANA WAWA NO. 1 COMMON & SELECT,14347.74,0.00,NF
,,,12/13/2005 06:18PM,1,14,1X40'  CONTAINER STC 1859 PCSGHANA EDINAM FAS KILN DRIED,24792.43,0.00,US
,,,12/14/2005 11:35AM,1,13,GHANA FAS ODUM LUMBER,14775.11,0.00,DE
,,,12/14/2005 12:49PM,1,11,GHANA FAS AFZELIA AIR DRIEDLUMBER,13410.68,0.00,LT
,,,12/14/2005 01:47PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(1268 PCS) GHANA ODUM FAS KILN,30538.39,0.00,IE
,,,12/14/2005 01:47PM,1,17,1 X 40FT CONTAINER STC 17 BUNDLES(1067 PCS) GHANA  MAHOGANY FAS KILN,27070.12,0.00,US
,,,12/14/2005 01:47PM,1,14,1 X 40FT CONTAINER STC 14 BUNDLES(1611 PCS) GHANA WAWA NO.1 C/S,13284.19,0.00,IT
,,,12/14/2005 04:24PM,1,17,1 X 40FT CONTAINER STC 17 BUNDLES(1067 PCS) GHANA  MAHOGANY FAS KILN,27070.12,0.00,US
,,,12/14/2005 04:40PM,1,13,"1 X 20FT CONTAINER STC (4252 PCS)GHANA WAWA,KOTO & B/OFRAM",8355.19,0.00,FR
