House Code,House Heads Code,House Description,Declaration Number,Date Processed,Items Number,Number of Packages,Goods Description 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,12007384651,12/24/2007 09:52AM,1,64,GHANA VARIOUS SPECIES (KD/AD)FAS LUMBER - STC 3908 PIECES,33398.48,0.00,JO
,,,12007385930,12/24/2007 09:32AM,1,19,1 X 40FT CONTAINER STC 19 BUNDLE(2061 PCS) OF GHANA EDINAM FAS KILN,28038.45,0.00,IL
,,,12007385931,12/24/2007 09:32AM,1,16,1 X 40FT CONTAINER STC 16 BUNDLE(4480 PCS) OF GHANA WAWA GRADE II,19449.77,0.00,FR
,,,12007385932,12/24/2007 09:33AM,1,21,1 X 40FT CONTAINER STC 21 BUNDLES(7194 PCS) OF GHANA WAWA NO.1,23454.12,0.00,US
,,,12007386253,12/24/2007 11:13AM,1,58,MIXED KD LUMBER,32402.19,0.00,DE
,,,12007386360,12/24/2007 11:50AM,1,562,3 X 40' CONTRS STC 562 PCSOF TEAK ROUND LOGS,15187.22,0.00,IN
,,,12007386391,12/24/2007 12:08PM,1,1565,"4 X 20' CONTRS STC 1,565 PCSOF SAWN TEAK LUMBER",30701.34,0.00,IN
,,,12007386393,12/24/2007 12:08PM,1,231,2 X 20' CONTRS STC 231 PCSOF TEAK LOGS,5869.95,0.00,IN
,,,12007386400,12/24/2007 12:08PM,1,3623,"10 X 20' CONTRS STC 3,623 PCS OFSAWN TEAK LUMBER",77590.59,0.00,IN
,,,12007386432,12/24/2007 12:09PM,1,10,"10 BUNDLES DENYA AD LUMBERSTC 1,343 PCS",9608.99,0.00,IT
,,,12007386438,12/24/2007 03:32PM,1,14,"14 BUNDLES WAWA KD LUMBERSTC 4,362 PCS",11318.17,0.00,DE
,,,12007386439,12/24/2007 12:09PM,1,12,12 BUNDLES MAHOGANY KD LUMBERSTC 1306 PCS,27601.92,0.00,US
,,,12007386495,12/24/2007 12:28PM,1,39,2737 PCS GHANA NIANGONAND SCANTLINGS FAS AIR DRIED,48866.35,0.00,IT
,,,12007386614,12/24/2007 01:24PM,1,21,WAWA K/D LUMBER(1574PCS),21567.34,0.00,DE
,,,12007386673,12/24/2007 01:49PM,1,10,1X40' CONTAINER STC 1907 PCS WAWA NC&S KILN DRIED LUMBER,16217.89,0.00,FR
,,,12007386674,12/24/2007 01:49PM,1,32,2X40' CONTAINERS STC 3141 PCSGHANA SAPELE FAS KILN DRIED LUMBER,67462.52,0.00,US
,,,12007386733,12/24/2007 02:20PM,1,38,WAWA N0.1 C&S (AD) SQUARES,10490.55,0.00,NL
,,,12007386745,12/24/2007 02:21PM,1,12,KHAYA FAS (KD) LUMBER,26063.52,0.00,US
,,,12007386810,12/24/2007 02:51PM,1,19,1 X 40FT CONTAINER STC 19 BUNDLES(2951 PCS) GHANA WAWA NO.1 COM/,21707.83,0.00,GB
,,,12007386811,12/24/2007 02:51PM,1,41,41 X 40FT CONTAINERS STC 41 BUNDLES(6656 PCS) GHANA WAWA NO.1 COM/,40856.76,0.00,BE
,,,12007386910,12/24/2007 03:32PM,1,41,3 X 40FT CONTAINERS STC 41 BUNDLES(6656 PCS) GHANA WAWA NO.1 COM/,40856.76,0.00,BE
,,,12007386938,12/24/2007 03:44PM,1,41,3 X 40FT & 1 X 20FT CONTAINERS STC41 BUNDLES (3478 PCS) GHANA WAWA,40856.76,0.00,BE
,,,12007388027,12/27/2007 11:27AM,1,3200,3200 OUTERS OF PACKEDKINDLING WOOD,12314.24,0.00,GB
,,,12007388086,12/27/2007 11:44AM,1,16,1X20' CONTAINER STC 8112 PCS FASPAPAO SQUARES,14978.55,0.00,IT
,,,12007388150,12/27/2007 12:01PM,1,19,1 X 40' STC.WAWA K/D SCANTLINGS,17417.53,0.00,NL
,,,12007388152,12/27/2007 12:01PM,1,908,5 X 40' CONTRS STC 908 PCSOF TEAK ROUND LOGS,25638.72,0.00,IN
,,,12007388291,12/27/2007 12:45PM,1,5,1X40' CONTAINER STC 490 PCS BLACKOFRAM SQYARE EDGED FAS KD LUMBER,9489.44,0.00,IL
,,,12007388297,12/27/2007 12:45PM,1,20,1X40' CONTAINER CONTG: GHANAWAWA NO. 1 C&S LUMBER KD,22457.35,0.00,FR
,,,12007388371,12/27/2007 01:05PM,1,166,166 PIECES OF TEAK BILLETS,4846.18,0.00,VN
,,,12007388380,12/27/2007 01:06PM,1,14,1X40' CONTAINER CONTG: GHANADAHOMA FAS LUMBER AIR DRIED,6297.90,0.00,EG
,,,12007388391,12/27/2007 01:08PM,1,24,1X40' CONTAINER STC 1301 PCS AYAN &GUAREA  AIR DRIED LUMBER,9915.00,0.00,FR
,,,12007388406,12/27/2007 01:08PM,1,4300,40 X 40FT CONTAINERS STC 4300 PCSOF TEAK ROUND LOGS,187155.57,0.00,AU
,,,12007388413,12/27/2007 01:08PM,1,13,1 X 40FT CONTAIONER STC 13 BUNDLES(1130 PCS) OF GHANA KHAYA FAS KILN,30764.98,0.00,US
,,,12007388454,12/27/2007 01:26PM,1,117,18 X 20' CONTRS STC 117 BUNDLESKD WAWA LUMBER/WAWA FINGER,44968.47,0.00,CN
,,,12007388485,12/27/2007 01:26PM,1,9,1 X 20FT CONTAINER STC 9 BUNDLE(158 PCS) OF GHANA ODUM KILN,25593.99,0.00,GB
,,,12007388619,12/27/2007 02:05PM,1,1563,GHANA TEAK BILLETSS.T.C. 1563 PIECES,25004.78,0.00,IN
,,,12007388713,12/27/2007 02:41PM,1,14,1 X 20' CONTR STC 14 BUNDLESOF WAWA FINGER JOINTED/MOULDINGS,10044.07,0.00,GR
,,,12007388718,12/27/2007 02:41PM,1,14,1 X 20' CONTR STC 14 BUNDLESOF WAWA FINGER JOINTED/MOULDINGS,10044.07,0.00,CN
,,,12007388888,12/27/2007 03:25PM,1,19,1X40' HC CONTAINER CONTG; GHANAKOTO FAS LUMBER KD,26999.06,0.00,IT
,,,12007388889,12/27/2007 03:25PM,1,19,1X40' HC CONTAINER CONTG; GHANAKOTO FAS LUMBER KD,25593.99,0.00,IT
,,,12007389447,12/28/2007 09:13AM,1,18,18 BUNDLES FAS EMIRE LUMBER (AD)(S.T.C) 797 PCS,14763.67,0.00,BE
,,,12007389492,12/28/2007 09:36AM,1,5000,2 X 20' CONTRS STC 5000 PCSTEAK LUMBER,12221.27,0.00,IN
,,,12007389728,12/28/2007 11:09AM,1,15,1X40' HC CONTAINER CONTG; GHANADANTA SAWN TIMBER FAS AIR DRIED,8495.85,0.00,AE
,,,12007389876,12/28/2007 11:50AM,1,12,1X40' CONTAINER STC 777 PCSMAHOGANY FAS  KD  LUMBER,28876.19,0.00,US
,,,12007389899,12/28/2007 11:51AM,1,13,KHAYA FAS (KD) LUMBER,26380.32,0.00,US
,,,12007390015,12/28/2007 12:30PM,1,16,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,25067.96,0.00,BE
,,,12007390052,12/28/2007 12:46PM,1,13,KHAYA FAS (KD) LUMBER,27031.46,0.00,US
,,,12007390134,12/28/2007 01:05PM,1,150,GHANA BLACK OFRAM NO. 1 C&SLUMBER AIR DRIED,86348.14,0.00,SN
,,,12007390370,12/28/2007 02:21PM,1,882,2 X 20' CONTRS STC 882 PCSOF SAWN TEAK LUMBER,15452.75,0.00,IN
,,,12007390373,12/28/2007 02:21PM,1,1366,"8 X 40' CONTRS STC 1,366 PCS OFTEAK ROUND LOGS",39093.15,0.00,IN
,,,12007390375,12/28/2007 02:21PM,1,11,"11 BUNDLES 1 C & S WAWA KD LUMBERSTC 1,827 PCS",17116.16,0.00,BE
,,,12007390413,12/28/2007 02:31PM,1,16,WAWA N0.1 C&S (KD) LUMBER,20476.03,0.00,IT
,,,12007390416,12/28/2007 02:31PM,1,17,KOTO FAS (KD) LUMBER,27670.19,0.00,DE
,,,12007390554,12/28/2007 03:43PM,1,4034,"GHANA TEAK LUMBERSTC - 4,034 PIECES",75240.79,0.00,IN
,,,12007390622,12/28/2007 03:44PM,1,18,1 X 20' STC.TEAK A/D STRIPS,11184.72,0.00,IT
,,,12007391449,12/29/2007 12:35PM,1,18,1 X 40FT CONTAINER STC 18 BUNDLES(2672 PCS) GHANA WAWA NO.1 COM,18859.01,0.00,GB
,,,12007391462,12/29/2007 12:48PM,1,16,WAWA/SAPELE (KD) LUMBER,23293.14,0.00,DE
,,,12007391466,12/29/2007 12:48PM,1,15,WAWA/KOTO/BLACK HYEDUA (KD) LUMBER,24385.66,0.00,DE
,,,12007391691,12/29/2007 06:13PM,1,16,1 X 40FT CONTAINER STC 16 BUNDLES(1580 PCS) GHANA MAHOGANY FAS KILN,26948.01,0.00,US
,,,12007391697,12/29/2007 06:13PM,1,16,1 X 40FT COCONTAINER STC 16 BUNDLES(1414 PCS) GHANA ODUM FAS KD,25786.44,0.00,LB
,,,12007391701,12/29/2007 06:14PM,1,12,3 X 40FT CONTAINERS STC 74 BUNDLES(2530 PCS) GHANA DAHOMA FAS,23150.83,0.00,EG
,,,12007391704,12/29/2007 06:14PM,1,19,1 X 40FT CONTAINER STC 19 BUNDLES(2951 PCS) GHANA WAWA NO.1 COM/,21333.02,0.00,GB
,,,12007391705,12/29/2007 06:14PM,1,17,1 X 40FT CONTAINER STC 17 BUNDLES(2668 PCS) GHANA WAWA NO.1 COM/,18666.63,0.00,GB
,,,12007391774,12/30/2007 10:57AM,1,20,1X40' CONTAINER CONTG; GHANAWAWA NO. 1 C&S LUMBER KD,22949.89,0.00,FR
,,,12007391946,12/31/2007 09:05AM,1,22,1 X 40FT CONTAINER STC 22 BUNDLES(1566 PCS) GHANA SAPELE FAS KILN,26664.65,0.00,US
,,,12007392040,12/31/2007 03:24PM,1,2682,GHANA TEAK LOGS AND (AD) LUMBERSTC - 2682 PIECES,55567.39,0.00,IN
,,,12007392413,12/31/2007 12:07PM,1,20,1 X 40FT CONTAINER STC 20 BUNDLES(1147 PCS) GHANA STEAMED KOTO,30572.42,0.00,BE
,,,12007392418,12/31/2007 12:08PM,1,45,2 X 40FT CONTAINERS STC 45 BUNDLES(5604 PCS) GHANA WAWA NO.1 COM/,37254.51,0.00,BE
,,,12007392421,12/31/2007 12:08PM,1,21,1 X 40FT CONTAINER STC 21 BUNDLES(2446 PCS) GHANA WAWA NO.1 COM/,26241.41,0.00,BE
,,,12007392475,12/31/2007 12:37PM,1,51,5X40' CONT'S STC 20043 PCS WAWANO. 1 C&S KILN DRIED,92495.83,0.00,FR
,,,12007392555,12/31/2007 01:05PM,1,2285,"GHANA TEAK LUMBERS.T.C. - 2,285 PIECES",39428.13,0.00,IN
,,,12007392702,12/31/2007 02:08PM,1,1063,GHANA TEAK BILLETSSTC - 1063 PIECES,31382.20,0.00,IN
,,,12007392745,12/31/2007 02:42PM,1,2310,GHANA FOTIE KILN DRIED LUMBERSTC - 2310 PIECES,18658.58,0.00,BE
,,,12007392855,12/31/2007 04:22PM,1,3882,"26 X 20' CONTRS STC 3,882 PCSOF TEAK LOGS",81948.00,0.00,IN
,,,12007392873,12/31/2007 04:36PM,1,712,2 X 20' CONTRS STC 712 PCSTEAK ROUGH SQUARES,14741.54,0.00,IN
4408310000,4408310000,"Veneer sheets and sheets for plywood, t=<6mm - Light/Dark Red Meranti [a]",12006119119,5/28/2007 05:45PM,1,46,2X40' FT CONTRS STC CEIBA PLYWOOD,28639.43,0.00,GH
,,,12006156058,5/29/2007 01:30PM,1,60,4X40' FT CONTR STC SLICED VENEER,145140.25,0.00,GH
,,,12006225738,5/29/2007 09:18AM,1,92,6X40' FT CONTRS STC MIXED SLICEDVENEER,202170.44,0.00,GH
,,,12006232920,5/28/2007 05:44PM,1,46,3X40' FT CONTRS STC SLICED VENEER,88855.88,0.00,GH
,,,12006232938,5/29/2007 11:49AM,1,16,1X40' FT CONTR STC CELTIS ROTARYCUT,11967.33,0.00,GH
,,,12006232940,5/29/2007 11:40AM,1,16,1X40' FT CONTR STC SLICED VENEER,32004.79,0.00,GH
,,,12007007611,1/10/2007 09:53AM,1,16,1X40 CONT. STC SLICED VENEER,58683.34,0.00,GH
,,,12007007727,1/10/2007 10:42AM,1,16,1X40 CONT. STC SLICED VENEER,45908.06,0.00,GH
,,,12007007843,1/10/2007 11:29AM,1,36,1X40 CONT. STC CEIBA BENDINGPLYWOOD,33340.37,0.00,GH
,,,12007007847,1/10/2007 11:29AM,1,80,4X40 CONT. STC CEIBA PLYWOOD,76721.77,0.00,GH
,,,12007008071,1/10/2007 12:52PM,1,24,1X40 & 1X20 CONT. STC SLICED VENEER,73805.74,0.00,GH
,,,12007008083,1/10/2007 12:53PM,1,16,1X40 CONT. STC SLICED VENEER,32113.71,0.00,GH
,,,12007008533,1/10/2007 04:07PM,1,23,1X40 CONT. STC CEIBA PLYWOOD,18203.51,0.00,GH
,,,12007008543,1/10/2007 04:08PM,1,16,1X40 CONT. STC CELIT ROT. VEN,12506.24,0.00,GH
,,,12007008544,1/10/2007 04:08PM,1,16,1X40 CONT. STC CEIBA ROT. VEN,15053.72,0.00,GH
,,,12007012844,1/15/2007 01:56PM,1,16,1X40 CONT. STC SLICED VENEER,33952.50,0.00,GH
,,,12007023467,1/24/2007 02:14PM,1,17,GHANA ASANFINA SLICED VENEERSTC 17 PALLETS,37112.10,0.00,IT
,,,12007023666,1/24/2007 03:33PM,1,27,GHANA MIXED SLICED VENEER,57819.74,0.00,DE
,,,12007023673,1/24/2007 03:33PM,1,12,GHANA ODUM/PAPAO PARQUETSTC 12 PALLETS,28069.77,0.00,IT
,,,12007025520,1/26/2007 09:39AM,1,16,1X40 CONT. STC SLICED VENEER,54390.89,0.00,GH
,,,12007025522,1/26/2007 09:39AM,1,16,1X40 CONT. STC SLICED VENEER,20647.59,0.00,GH
,,,12007027567,1/29/2007 12:24PM,1,16,1X40 CONT. STC SLICED VENEER,28137.03,0.00,GH
,,,12007033052,2/2/2007 12:03PM,1,16,GHANA MIXED SLICED VENEERSTC 16 PALLETS,41049.40,0.00,IT
,,,12007034427,5/28/2007 10:57AM,1,58,4X40' FT CONTRS STC SLICED VENEER,130147.90,0.00,GH
,,,12007034429,2/4/2007 06:17PM,1,23,1X40 CONT. STC CEIBA PLYWOOD,27251.66,0.00,GH
,,,12007037684,2/7/2007 01:25PM,1,15,CELTIS ROTARY VENEER(1X40 FT CONTAINER),11089.03,0.00,US
,,,12007040868,2/9/2007 03:37PM,1,8,GHANA SAPELE & MAHOGANY SLICEDVENEERS STC - 1125 BUNDLES,18284.34,0.00,US
,,,12007051437,2/20/2007 11:53PM,1,80,5X40 CONT. STC SLICED VENEER,149156.19,0.00,GH
,,,12007051438,2/20/2007 11:53PM,1,22,1X40 CONT. STC CEIBA PLYWOOD,19669.38,0.00,GH
,,,12007051440,2/20/2007 11:53PM,1,20,1X40 CONT STC  CEIBA PLYWOOD,31203.36,0.00,GH
,,,12007051443,2/20/2007 11:53PM,1,16,1X40 CONT. STC CELTIS ROTARY CUTVENEER,12526.49,0.00,GH
,,,12007051450,2/20/2007 11:54PM,1,32,2X40 CONT. STC SLICED VENEER,27514.12,0.00,GH
,,,12007051451,2/20/2007 11:54PM,1,16,1X40 CONT. STC CELITS ROTARY CUTVENEER,16472.07,0.00,GH
,,,12007052763,2/21/2007 06:33PM,1,54,3 X 40' CONTAINER STC 54 PALLETSSLICED VENEER,142452.94,0.00,IT
,,,12007072363,3/14/2007 03:56PM,1,16,1X40 CONT. STC CEIBA ROTARY VENEER,17121.82,0.00,GH
,,,12007072370,3/14/2007 03:56PM,1,48,3X40 CONT. STC SLICED VENEER,90111.87,0.00,GH
,,,12007072381,3/14/2007 03:56PM,1,16,1X40 CONT STC CELITS ROTARY CUT VEN,16472.81,0.00,GH
,,,12007072386,3/14/2007 03:56PM,1,18,1X40 CONT. STC SLICED VENEER,22429.76,0.00,GH
,,,12007110899,4/19/2007 03:56PM,1,16,GHANA ASANFINA/MAKORE&SAPELESLICED VENEER - STC 16 PALLETS,33199.26,0.00,FR
,,,12007113136,4/30/2007 09:07AM,1,62,4X40' FT CONTRS STC SLICED VENEER,122561.51,0.00,GH
,,,12007128189,5/8/2007 12:51PM,1,16,1X40' FT CONTR STC  CEIBA ROTARYVENEER,16103.73,0.00,GH
,,,12007128190,5/8/2007 12:51PM,1,16,1X40' FT CONTR STC ASANFINA SLICEDVENEER,25188.99,0.00,GH
,,,12007195162,7/13/2007 01:48PM,1,16,1 X 40' CONTR. STC EDINAM SLICEDVENEER,56814.66,0.00,CN
,,,12007202213,7/20/2007 12:53PM,1,30,2 X 40FT CONTAINER S.T.C GHANAKOTO BELOWBACKING,47765.19,0.00,DE
,,,12007227285,8/14/2007 09:49AM,1,41,"GHANA CEIBA ROTAY CORE VENEER(PALLETS) STC - 19,880 SHEET",27772.87,0.00,ES
,,,12007236959,8/21/2007 04:47PM,1,20,"GHANA CEIBA ROTARY VENEER (PALLETS)STC - 9,529 CORE SHEETS",14348.15,0.00,ES
,,,12007251378,9/4/2007 10:46AM,1,8,GHANA MAHOGANY(KHAYA) & SAPELESLICED VENEER LAYONS STC 8 PALLET,30960.74,0.00,US
,,,12007254809,9/6/2007 12:33PM,1,73,"GHANA CEIBA ROTARY CORD VENEERSTC - 32,660 SHEETS",61235.57,0.00,ES
,,,12007275396,9/25/2007 11:31AM,1,59,"GHANA CEIBA ROTARY VENEERCORE STC - 27,480 SHEETS",46958.00,0.00,ES
,,,12007285548,10/3/2007 11:00AM,1,20,"PALLETS CEIBA ROTARY CORD VENEERSTC - 9,160 SHEET",15622.43,0.00,ES
,,,12007294125,10/10/2007 12:39PM,1,76,5X40 CONT. STC SLICED VENEER,296114.27,0.00,GR
,,,12007294134,10/10/2007 12:39PM,1,16,1X40 CON. STC SLICED VENEER,51991.13,0.00,BE
,,,12007294135,10/10/2007 12:39PM,1,31,1X40  & 1X20 CONT. STC SLICED &CURLS VENEER,209879.48,0.00,GR
,,,12007294136,10/10/2007 12:39PM,1,16,1X40 CONT. STC SLICED VENEER,25938.81,0.00,VA
,,,12007294390,10/10/2007 02:09PM,1,32,PALLETS ASANFINA & SAPELE SLICEDVENEER,152287.95,0.00,IT
,,,12007351433,11/29/2007 03:33PM,1,20,1X40 CONT. STC SLICED VENEER,29568.54,0.00,VA
,,,12007351434,11/29/2007 03:33PM,1,16,1X40 CONT. STC CEIBA ROTARY CUTVENEER,18580.94,0.00,US
,,,12007357408,12/4/2007 05:36PM,1,16,1X40' FT CONTR STC MAKORE SLICEDVENEER,38338.27,0.00,DE
,,,12007357562,12/4/2007 07:01PM,1,30,2X40' FT CONTRS STC ASANFINA &CHENCHEN SLICED VENEER,124907.17,0.00,ES
,,,12007358645,12/5/2007 01:55PM,1,32,2X40' FT CONTRS STC KHAYA SLICEDVENEER,107814.78,0.00,US
,,,12007358646,12/5/2007 01:55PM,1,14,"1X40' FT CONTR STC KHAYA, MAKOREAND ASANFINA SLICED VENEER",62765.96,0.00,ES
,,,12007358649,12/5/2007 01:55PM,1,16,"1X40' FT CONTR STC CEIBA, SAPELEEDINAM, MAKORE AND KHAYA SLICED",43913.25,0.00,EG
,,,12007358656,12/5/2007 01:55PM,1,16,1X40' FT CONTR STC CEIBA ROTARYVENEER,18101.82,0.00,ES
,,,12007358657,12/5/2007 01:55PM,1,16,"1X40' FT CONTR STC CEIBA, SAPELE,CHENCHEN, MAKORE, & KHAYA SLICED",42217.17,0.00,EG
,,,12007358663,12/5/2007 01:55PM,1,46,3X40' FT CONTRS STC KHAYA/MAKORESLICED VENEER,151858.71,0.00,DE
,,,12007368568,12/12/2007 02:24PM,1,39,PALLETS CEIBA ROTARY CORE VENEERS.T.C. 17570 SHEETS,32893.70,0.00,ES
,,,12007384527,12/22/2007 10:54AM,1,32,"PALLETS OF ASANFINA, OFRAM, EDINAM& MAKORE SLICED VENEER",101151.10,0.00,FR
,,,12007386615,12/24/2007 01:24PM,1,10,"PALLETS OF CEIBA ROTARY CORE VENEERS.T.C. - 5,200 SHEETS",18694.26,0.00,ES
4408390000,4408390000,"Veneer sheets and sheets for plywood, t=<6mm - Tropical wood",12006198032,1/9/2007 03:40PM,1,16,1X40'  CONTAINER STC GHANASAPELE BELOWBACKING GRADE,22127.41,0.00,ZA
,,,12006319423,1/10/2007 04:10PM,1,17,"1X40'  CONTAINER STC  GHANAASANFINA MINERAL, CEIBA , KOTO",27526.38,0.00,EG
,,,12006319426,1/9/2007 03:40PM,1,80,"5X40'  CONTAINERS STC GHANACHENCHEN, CANDOLLEI QUARTER CUT,",111801.28,0.00,LB
,,,12007003101,1/5/2007 11:29AM,1,28,2X20'  CONTAINERS STC 16040 SHEETSGHANA CEIBA ROTARY PEELED VENEER,12164.53,0.00,FI
,,,12007011904,1/13/2007 11:48AM,1,46,"3X40'  CONTAINERS STC GHANA MIXEDREDWOODS NARROWS, CHENCHEN",65755.22,0.00,AE
,,,12007015630,1/17/2007 02:14PM,1,12,1X20'  CONTAINER STC 7680 SHEETSGHANA CEIBA ROTARY PEELED,6068.55,0.00,FI
,,,12007015631,1/17/2007 02:14PM,1,10,1X20'  CONTAINER STC 9450 SHEETSGHANA OTIE & CEIBA ROTARY PEELED,5759.43,0.00,DE
,,,12007018665,1/19/2007 02:00PM,1,16,"1X40'  CONTAINER STC GHANAMAHOGANY FLAT, QUARTER CUTS",29496.89,0.00,IT
,,,12007020023,1/22/2007 10:46AM,1,24,"MAKORE,MAHOGANY SLICED VENEER(1X20 FT CONTAINER)",44749.14,0.00,DE
,,,12007020029,1/22/2007 10:46AM,1,8,SAPELE SLICED VENEER(1X20 FT CONTAINER),24515.29,0.00,EG
,,,12007020299,1/22/2007 12:50PM,1,8,1X40'  CONTAINER PARTLOAD STC GHANACEIBA BACKING GRADE SLICED VENEER,25302.21,0.00,IT
,,,12007020300,1/22/2007 12:50PM,1,16,"1X40' CONTAINER STC  GHANA MAHOGANYFLAT, QUARTER CUT BELOWBACKING",26447.63,0.00,IT
,,,12007020306,1/22/2007 12:50PM,1,16,"1X40'  CONTAINER GHANA CEIBANORMAL, STAINED, NARROWS, KOTO",13121.98,0.00,EG
,,,12007020310,1/22/2007 12:50PM,1,8,"1X20'  CONTAINER STC GHANA SAPELE,WALNUT, WHITE OFRAM BACKING,",10946.10,0.00,LB
,,,12007020311,1/22/2007 12:50PM,1,16,"1X40'  CONTAINER STC GHANAKHAYA FLAT CUT INTERIOR, BACKING",58581.61,0.00,NF
,,,12007020313,1/22/2007 12:50PM,1,8,"1X20'  CONTAINER STC GHANA ASANFINAMAKORE INTERIOR, BACKING GRADE",35500.74,0.00,LT
,,,12007020314,1/22/2007 12:50PM,1,16,1X40'  CONTAINER STC GHANACHENCHEN BELOWBACKING GRADE,19832.04,0.00,AE
,,,12007020317,1/22/2007 12:50PM,1,32,1X40'  CONTAINER STC GHANASAPELE FLAT CUT BACKING,65439.54,0.00,AE
,,,12007020318,1/22/2007 12:50PM,1,16,1X40' CONT STC 16 PALLETS GHANACHENCHEN BELOWBACKING GRADE,31727.81,0.00,FR
,,,12007020320,1/22/2007 12:50PM,1,14,"1X40' CONTAINER STC GHANA SAPELEFLAT CUT, KHAYA FLAT CUT INTERIOR,",61363.68,0.00,US
,,,12007020328,1/22/2007 12:51PM,1,16,"1X40' CONTAINER STC GHANA CEIBA,KOTO BELOWBACKING GRADE",22482.92,0.00,EG
,,,12007023101,1/24/2007 12:04PM,1,3,SLICED VENEER1X40 CONT (PARTLOADED),6928.57,0.00,DE
,,,12007023392,1/24/2007 01:46PM,1,36,"3X40""  CONTAINERS STC GHANAASANFINA MINERAL BELOWBACKING",72255.76,0.00,PT
,,,12007023395,1/24/2007 01:46PM,1,48,"3X40""  CONTAINERS STC GHANACEIBA STAINED NARROWS,",38959.47,0.00,EG
,,,12007023397,1/24/2007 01:46PM,1,16,"1X40""  CONTAINER STC GHANACEIBA   KOTO BELOWBACKING",20174.63,0.00,EG
,,,12007023398,1/24/2007 01:46PM,1,16,"1X40""  CONTAINER STC GHANACHENCHEN BUCKLED, NARROWS",13204.39,0.00,AE
,,,12007025291,1/25/2007 05:03PM,1,16,"1X40"" CONTAINER STC GHANA KOTO,SAPELE QUARTER CUT, BACKING,",36068.43,0.00,IT
,,,12007028507,1/30/2007 11:04AM,1,15,"1X40"" CONTAINER STC GHANA SAPELEFLAT CUT, KHAYA FLAT CUT INTERIOR,",78196.81,0.00,US
,,,12007035263,2/5/2007 03:08PM,1,16,"1X40""  CONTAINER STC GHANA MAHOGANYQUARTER, FLAT CUT BELOWBACKING",28864.21,0.00,IT
,,,12007037453,2/7/2007 12:07PM,1,15,"1X40""  CONTAINER STC GHANA MAHOGANYASANFINA, MAKORE INTERIOR, BACKING,",60122.76,0.00,IT
,,,12007046016,2/15/2007 11:43AM,1,31,"2X20""  CONTAINERS STC 15260 SHEETSGHANA CEIBA ROTARY PEELED",11988.18,0.00,FI
,,,12007046782,2/15/2007 04:44PM,1,30,"2X40""  CONTAINERS STC GHANA KHAYAFLAT CUT FACE, INTERIOR, BACKING",130116.94,0.00,CA
,,,12007046810,2/15/2007 04:58PM,1,28,"2X40""  CONTAINER STC GHANA ASANFINAINTERIOR, BACKING, BELOWBACKING",77938.87,0.00,GR
,,,12007048981,2/19/2007 10:02AM,1,16,MAHOGANY SLICED VENEER(1X40 FT CONTAINER),44033.34,0.00,CA
,,,12007048982,2/19/2007 10:02AM,1,32,"ASANFINA,SAPELE SLICED VENEER(2X40 FT CONTAINERS)",51086.80,0.00,ES
,,,12007049128,2/19/2007 11:04AM,1,14,"1X40"" CONTAINER STC GHANA MAHOGANYSAPELE QUARTER CUT INTERIOR,",46942.24,0.00,BE
,,,12007053303,2/22/2007 12:46PM,1,25,"MAHOGANY,MAKORE,SAPELESLICED AND CURL VENEER",87570.45,0.00,IT
,,,12007055335,2/24/2007 11:34AM,1,16,SLICED VENEER(1X 40 FTCONTAINER),38104.23,0.00,ES
,,,12007055447,2/24/2007 02:30PM,1,32,2X40'  CONTAINER STC GHANACHENCHEN BELOWBACKING GRADE,26993.69,0.00,AE
,,,12007060389,3/8/2007 04:32PM,1,17,"ASANFINA,MAHOGANY,KOTOSLICED & CURL VENEER",33112.55,0.00,ES
,,,12007060835,3/1/2007 02:24PM,1,14,1X20'  CONTAINER STC 12280 SHEETSGHANA OTIE &  CEIBA ROTARY PEELED,5631.45,0.00,DE
,,,12007060837,3/1/2007 02:24PM,1,12,1X20'  CONTAINER STC 7680 SHEETSGHANA CEIBA ROTARY PEELED,6186.76,0.00,FI
,,,12007065893,3/8/2007 03:21PM,1,16,"1X40'  CONTAINER STC GHANA KHAYAFLAT CUTS QUARTER CUTS, CHENCHEN",48015.26,0.00,CA
,,,12007065894,3/8/2007 03:21PM,1,16,"1X40' CONTAINER STC GHANA CEIBA,CEIBA NARROWS  BELOWBACKING GRADE",17332.10,0.00,EG
,,,12007065899,3/8/2007 03:21PM,1,16,1X40' CONTAINER STC GHANA CHENCHENBELOWBACKING GRADE SLICED,28407.47,0.00,ES
,,,12007065903,3/8/2007 03:21PM,1,64,"4X40'  CONTAINER GHANA CEIBANORMAL, STAINED, NARROWS, KOTO",65649.03,0.00,EG
,,,12007066316,3/9/2007 07:35AM,1,10,CEIBA & WAWA TRAINGULAR MOULDINGS(1X40 FT CONTAINER),10880.18,0.00,DE
,,,12007073607,3/15/2007 01:59PM,1,28,2X20'  CONTAINER STC 16040 SHEETSGHANA  CEIBA ROTARY PEELED,12198.15,0.00,FI
,,,12007076121,3/17/2007 12:27PM,1,13,"1X40' CONTAINER STC GHANA CHENCHENFLAT CUT, KHAYA FLAT CUT INTERIOR,",58986.39,0.00,US
,,,12007076126,3/17/2007 12:27PM,1,33,"2X40""  CONTAINERS STC GHANAMIXED REDWOODS, SAPELE FLAT",44213.55,0.00,AE
