House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,11/11/2008 09:02AM,1,38,"MAKORE,CANDOLLEI,SAPELEGUAREA,ASANFINA,MAHOGANY",101806.50,0.00,DE
,,,11/14/2008 09:31AM,1,11,"1X40' CONTAINER STC GHANA ASANFINANORMAL, SAPELE FLAT CUT INTERIOR,",77639.51,0.00,FI
,,,11/21/2008 12:59PM,1,14,1X40' CONTAINER STC GHANA MAKOREBELOWBACKING GRADE SLICED,36209.02,0.00,BE
,,,11/21/2008 01:11PM,1,36,"CORE CELTIS,OGEA,OHAA,OTIE           BOMBAX ROTARY VENEER",51950.70,0.00,US
,,,11/22/2008 10:30AM,1,16,1X40' CONTAINER STC GHANACHENCHEN BELOWBACKING GRADE,29499.92,0.00,ZA
,,,11/22/2008 10:30AM,1,16,"1X40' CONTAINER STC GHANA SAPELEQUARTER CUTS, CHENCHEN",37248.12,0.00,QA
,,,11/22/2008 10:30AM,1,16,"1X40' CONTAINER STC GHANA SAPELEQUARTERED BACKING, BELOWBACKING",52725.31,0.00,ZA
,,,11/22/2008 10:30AM,1,16,"1X40' CONTAINER STC GHANA BLACKOFRAM, ASANFINA MINERAL, CHENCHEN",47755.93,0.00,FR
,,,11/22/2008 10:30AM,1,16,"1X40' CONTAINER STC GHANA KHAYAQUARTER CUT, FLAT CUTS INTERIOR",85240.55,0.00,GB
,,,11/22/2008 10:30AM,1,12,1X40' CONTAINER STC GHANA ASANFINAMINERAL BELOWBACKING GRADE,25952.48,0.00,BE
,,,11/22/2008 10:47AM,1,3,1X40' CONTAINER STC GHANA MAHOGANYGRADE II AND III CURLS VENEER,7715.68,0.00,FI
,,,11/28/2008 06:11PM,1,32,2 X 40FT CONTR; STC 0.55MM SAPELE &ASANFINA SLICED VENEER,119501.62,0.00,ES
,,,11/28/2008 06:11PM,1,23,1 X 40FT CONTR; STC NO. 1 C & SWAWA & CEIDA RD SQUARES,16523.06,0.00,DE
,,,11/28/2008 06:11PM,1,16,1 X 40FT CONTR; STC 0.55MM EDINAMSLICED VENEER,28657.11,0.00,DE
,,,11/28/2008 06:11PM,1,69,3 X 40FT CONTR; STC 18MM CEIBABB/BB PLYWOOD,110735.49,0.00,NG
,,,11/28/2008 06:11PM,1,16,1 X 40FT CONTR; STC 1.5MM OGEASTERCULIE & BOMBAX ROTARY VENEER,23395.66,0.00,US
,,,11/28/2008 06:11PM,1,24,1 X 40FT CONTR; STC NO.1 C & SCEIBA & WAWA KD SQUARES,14658.60,0.00,DE
,,,11/28/2008 06:11PM,1,45,"2 X 40FT CONTR; STC 9MM,15MM,12MM20MM B/BB CEIBA PLYWOOD",57478.12,0.00,GR
,,,11/28/2008 06:11PM,1,14,1 X 40FT CONTR; STC 0.55MM ASANFINA& MAKORE SLICED VENEER,54854.34,0.00,IT
,,,11/29/2008 01:31PM,1,22,1 X 40FT CONTR; STC 18MM & 12MMB/BB CEIBA PLYWOOD,28133.86,0.00,GR
,,,11/29/2008 01:31PM,1,23,1 X 40FT CONTR; STC NO.1C & S CEIBA& WAWA KD SQUARES,16323.08,0.00,DE
,,,11/29/2008 01:31PM,1,24,1 X 40FT CONTR; STC 0.55MM EDINAM &MAKORE SLICED VENEER,86178.83,0.00,NL
,,,,2,7,1 X 20FT CONTR; STC 0.55MM MAKORESLICED VENEER,37233.65,0.00,
,,,12/4/2008 10:57AM,1,16,1X40' CONTAINER STC GHANA CEIBAKOTO BELOWBACKING GRADE SLICED,33709.65,0.00,EG
,,,12/12/2008 02:44PM,1,16,"1X40' CONTAINER STC GHANA BLACKOFRAM, KOTO INTERIOR, BACKING",53722.01,0.00,IT
,,,12/12/2008 02:44PM,1,14,"1X40' CONTAINER STC GHANA ASANFINAINTERIOR, BACKING, BELOWBACKING",86730.49,0.00,IT
,,,12/12/2008 02:44PM,1,16,1X40' CONTAINER STC GHANA ASANFINAMINERAL BELOWBACKING GRADE,32485.98,0.00,PT
,,,12/12/2008 02:44PM,1,16,"1X40' CONTAINER STC GHANA MAKOREINTERIOR, BAKCING GRADE SLICED",77396.38,0.00,LV
,,,12/18/2008 06:41PM,1,8,"EDINAM,ASANFINA,MAKORESAPELE SLICED VENEER",26471.20,0.00,DE
,,,12/19/2008 12:53PM,1,16,"CHENCHEN,DAHOMA,ODUMSLICED VENEER",36307.17,0.00,AE
,,,12/24/2008 11:28AM,1,71,"4X40 CONTAINERS STC GHANA ASANFINANORMAL MINERAL, ASANFINA SHORTS,",219651.82,0.00,IT
,,,12/24/2008 11:28AM,1,14,"1X40' CONTAINER STC GHANA ASANFINAMINERAL, BELOWBACKING GRADE",33495.78,0.00,TR
4408900000,4408900000,"Other Veneer sheets and sheets for plywood, =<6mm thick, nes",1/11/2008 09:47AM,1,36,"2 X 40FT CONTAINERS STC 36 PALLETSGHANA SAPELE, MAKORE, KOTO, KHAYA",179574.61,0.00,IT
,,,1/18/2008 02:54PM,1,24,2X40' HC CONTAINERS CONTG; GHANACEIBA/KOTO SLICED VENEER,57730.85,0.00,EG
,,,1/11/2008 09:48AM,1,17,"1 X 40FT CONTAINER STC 17 PALLETSGHANA KOTO, MAKORE, OFRAM",30386.32,0.00,FR
,,,1/18/2008 03:15PM,1,14,1X40' HC CONTAINER CONTG; GHANACEIBA/EDINAM SLICED VENEER,29672.70,0.00,EG
,,,1/7/2008 01:50PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,14224.58,0.00,US
,,,1/11/2008 09:48AM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO BK/B-BK GRADE SLICED,28225.40,0.00,ZA
,,,1/3/2008 04:12PM,1,22,"22 PALLETS MIXED SLICED VENEER SAIDTO CONTAIN 4,981 SHEETS",317.89,0.00,GB
,,,1/2/2008 01:01PM,1,102,"102 PALLETS ASANFINA SLICED VENEERSAID TO CONTAIN 24,420",190400.37,0.00,GB
,,,1/4/2008 12:56PM,1,21,1X40' CONTAINER CONTG; GHANAKOTO/CELTIS ROTARY VENEER,11939.02,0.00,US
,,,1/4/2008 01:43PM,1,29,2X40' CONTAINERS CONTG; GHANACHENCHEN/KOTO/CEIBA SLICED VENEER,57325.15,0.00,EG
,,,1/10/2008 11:57AM,1,17,"1 X 40FT CONTAINER STC 17 PALLETSGHANA MAKORE,KOTO,KHAYA,",47226.00,0.00,ES
,,,1/10/2008 11:57AM,1,38,"2 X 40FT CONTAINERS STC 38 PALLETSGHANA SAPELE, GUAREA FLAT, ASANFINA",92771.16,0.00,ES
,,,1/10/2008 11:57AM,1,16,"1 X 40FT CONTAINER STC 16 PALLETSGHANA CHENCHEN BUCKLED, B/BK",11190.11,0.00,EG
,,,1/10/2008 11:57AM,1,22,1 X 40FT CONTAINER STC 22 CRATES(3740 SHEETS) GHANA CEIBA CORE,13757.12,0.00,US
,,,1/18/2008 02:55PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,23299.31,0.00,IN
,,,1/11/2008 08:45AM,1,7000,7000 SHEETS OFCEIBA PLYWOOD,48956.60,0.00,BJ
,,,1/15/2008 08:25AM,1,42,2X40' CONTAINERS CONTG; GHANAOTIE/KOTO/CHENCHEN ROTARY VENEER,23643.86,0.00,US
,,,1/15/2008 08:25AM,1,16,1X40' CONTAINER CONTG; GHANAASANFENA/KOTO/CHENCHEN/SAPELE,68031.14,0.00,FR
,,,1/15/2008 08:25AM,1,23,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,14374.14,0.00,US
,,,1/15/2008 08:25AM,1,17,1X40' CONTAINER CONTG; GHANAOTIE ROTARY VENEER,38370.71,0.00,ES
,,,1/15/2008 09:37AM,1,21,1X40' CONTAINER CONTG; GHANACELTIS/OGEA/KOTO/CHENCHEN,11738.11,0.00,US
,,,1/15/2008 09:42AM,1,7,GHANA GRADE 1 CHENCHEN PROFILEBOADS T&G K/D.,18271.63,0.00,VC
,,,1/15/2008 09:42AM,1,46,GHANA GRADE 1 WAWA BENCHCOMPONENTS K/D AND GRADE 1 WAWA &,40542.09,0.00,DE
,,,1/15/2008 09:42AM,1,20,GHANA NO.1C&S WAWA & CEIBASQUARES K/D.,13364.90,0.00,DE
,,,1/15/2008 09:49AM,1,207,GHANA CORE CEIBA ROTARY VENEER(LONG&SHORT GRAIN),141470.03,0.00,IN
,,,1/15/2008 11:41AM,1,15,GHANA GRADE 1 KOTO(CELTIS)DOWELS K/D.,15304.56,0.00,DK
,,,1/15/2008 02:08PM,1,49,"3 X 40FT CONTAINERS STC 49 PALLETSGHANA CHENCHEN, EDINAM BK/B-K",113595.20,0.00,CN
,,,1/15/2008 02:08PM,1,17,"1 X40FT CONTAINER STC 17 PALLECTSGHANA UTILE,SAPELE,CHENCHEN,",24802.57,0.00,LB
,,,1/15/2008 02:09PM,1,25,"3 X 20FT CONTAINERS STC 25 PALLETSGHANA KHAYA IVORENSIS,OKOUME,",81690.41,0.00,LB
,,,1/15/2008 02:09PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(6080 SHEETS) GHANA CEIBA CORE,13308.55,0.00,US
,,,1/15/2008 02:09PM,1,16,1 X 40FT CONTAINER STC 16 CRATES(6400 SHEETS) GHANA CELTIS,11833.20,0.00,US
,,,5/12/2008 02:03PM,1,40,"2 X 40FT CONTAINERS STC 40 PALLETSGHANA KHAYA, EDINAM, CELTIS,",0.00,0.00,CN
,,,1/15/2008 02:50PM,1,20,"1 X 20FT CONTAINER STC 20 PALLETSGHANA CHENCHEN, WALNUT, SAPELE",29082.56,0.00,IN
,,,1/15/2008 03:22PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,14374.14,0.00,US
,,,2/4/2008 10:01AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,16592.83,0.00,IN
,,,1/15/2008 04:11PM,1,49,"3 X 40FT CONTAINERS STC 49 PALLETSGHANA CHENCHEN, EDINAM BK/B-K",113595.20,0.00,CN
,,,1/15/2008 04:12PM,1,49,"3 X 40FT CONTAINERS STC 49 PALLETSGHANA CHENCHEN, EDINAM BK/B-K",113595.20,0.00,CN
,,,1/16/2008 09:10AM,1,22,1 X 40FT CONTAINER STC 22 CRATES(12860 SHEETS) GHANA CEIBA,14294.73,0.00,LB
,,,1/17/2008 06:55PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(6080 SHEETS) GHANA CEIBA CORE,13308.55,0.00,US
,,,1/17/2008 06:55PM,1,51,"3 X 40FT CONTAINERS STC 51 PALLETSGHANA CHENCHEN,KOTO,MWW,MRW,",61076.61,0.00,EG
,,,1/18/2008 01:15PM,1,13000,13000 SHEETS OF CEIBA PLYWOOD 4MM(GRADE II & IV),37620.00,0.00,BJ
,,,1/23/2008 05:21PM,1,38,"2 X 40FT CONTAINERS STC 38 PALLETSGHANA MAKORE, ASANFINA, AKASSA",937.06,0.00,FI
,,,2/4/2008 10:08AM,1,16,1X40 HC CONTAINER CONTG; GHANAMAHOGANY SLICED VENEER,54584.40,0.00,US
,,,2/4/2008 10:00AM,1,22,1X40' HC CONTAINER CONTG; GHANASAPELE/MAHOGANY/OFRAM/KOTO/,39793.18,0.00,LB
,,,2/4/2008 10:00AM,1,44,2X40' CONTAINERS CONTG; GHANAOGEA/OTIE/CELTIS ROTARY VENEER,23779.65,0.00,US
,,,2/4/2008 10:00AM,1,23,1X40' CONTAIER CONTG: GHANAOTIE/CELTIS/CHENCHEN ROTARY,11375.22,0.00,US
,,,2/4/2008 12:22PM,1,17,1X40' CONTAINER CONTG; GHANAOTIE ROTARY VENEER,25808.67,0.00,ES
,,,2/4/2008 10:08AM,1,17,1X40' HC CONTAINER CONTG; GHANAASANFENA SLICED VENEER,72476.58,0.00,IT
,,,2/4/2008 10:00AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,14372.67,0.00,US
,,,1/22/2008 12:02PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(6080 SHEETS) GHANA CEIBA,13841.09,0.00,US
,,,1/31/2008 02:48PM,1,35,"2 X 40FT CONTAINERS STC 35 PALLETSGHANA SAPELE, KOTO, KHAYA, EDINAM,",676.50,0.00,US
,,,1/22/2008 12:02PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(8500 SHEETS) GHANA CEIBA,13743.10,0.00,US
,,,1/22/2008 12:02PM,1,49,"3 X 40FT CONTAINERS STC 49 PALLETSGHANA CHENCHEN, EDINAM BK/B-K",117202.90,0.00,CN
,,,1/22/2008 12:02PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(3740 SHEETS) GHANA CEIBA,14061.57,0.00,US
,,,2/4/2008 10:08AM,1,23,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,22088.53,0.00,US
,,,1/22/2008 01:48PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(3740 SHEETS) GHANA CEIBA,14061.57,0.00,US
,,,1/22/2008 01:48PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(6080 SHEETS) GHANA CEIBA,13841.09,0.00,US
,,,1/22/2008 01:48PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(8500 SHEETS) GHANA CEIBA,13743.10,0.00,US
,,,2/4/2008 10:01AM,1,40,3X40' CONTAINERS CONTG; GHANACEIBA/KOTO/EDINAM SLICED VENEER,84501.08,0.00,EG
,,,2/4/2008 10:08AM,1,21,1X40' CONTAINER CONTG; GHANAKOTO/CELTIS/OGEA ROTARY VENEER,17688.64,0.00,US
,,,1/24/2008 05:38AM,1,18,GHANA NO.1C&S WAWA TRIPS& SQUARES K/D.,16561.72,0.00,DE
,,,1/24/2008 07:10AM,1,345,GHANA CORE CEIBA(FUMA)ROTARY VENEER&BB/CC CEIBA(FUMA)PLATFORM(PLYWOOD),246144.02,0.00,US
,,,1/29/2008 04:08PM,1,61,"MIXED SLICED VENEER STC 14,663SHEETS",67766.13,0.00,IT
,,,1/25/2008 08:00AM,1,14,1X40 CONTAINER STC/ GHANA ASANFENASLICED VENEER.,89094.63,0.00,DE
,,,1/25/2008 11:30AM,1,17,1X40' CONTAINER CONTG: GHANAOTIE ROTARY VENEER,37530.78,0.00,ES
,,,1/25/2008 11:30AM,1,17,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,15478.42,0.00,BE
,,,1/25/2008 03:24PM,1,8,"1 X 20FT CONTAINER STC 8 PALLETSGHANA KOTO, CHENCHEN",12451.59,0.00,IN
,,,1/25/2008 03:24PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(12860 SHEETS) GHANA CEIBA,13043.45,0.00,LB
,,,1/25/2008 03:24PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(3740 SHEETS) GHANA CEIBA,13743.10,0.00,US
,,,1/25/2008 03:24PM,1,17,"1 X40FT CONTAINER STC 17 PALLECTSGHANA UTILE,SAPELE,CHENCHEN,",24792.45,0.00,LB
,,,1/26/2008 08:49AM,1,17,"1 X40FT CONTAINER STC 17 PALLECTSGHANA UTILE,SAPELE,CHENCHEN,",24792.45,0.00,LB
,,,1/28/2008 10:25AM,1,7000,7000 SHEETS OFCEIBA PLYWOOD,46731.30,0.00,BJ
,,,1/28/2008 12:09PM,1,24,"24 PALLETS CEIBA ROTARY CORE VENEERSTC 11,490 SHEETS",14560.12,0.00,ES
,,,1/28/2008 12:42PM,1,22,1 X 40FT CONTAINER STC 22 PALLETSGHANA KHAYA FLAT INT/BK/B-BK,55914.07,0.00,CA
,,,1/29/2008 11:02AM,1,13,1X40 CONTAINER STC. GHANAASANFENA/HYEDUA/ODUM,47839.55,0.00,IT
,,,1/29/2008 11:02AM,1,14,1X40 CONTAINER STC. GHANAASANFENA/KOTO SLICED VENEER,33906.83,0.00,GR
,,,1/29/2008 11:02AM,1,14,1X40 CONTAINER STC. GHANAASANFENA SLICED VENEER,90609.38,0.00,DE
,,,1/29/2008 11:34AM,1,16,1 X 40' CONTAINER STC 16 PALLETSGHANA SAPELE SLICED VENEER LAYONS,82988.99,0.00,US
,,,3/3/2008 02:46PM,1,22,"1 X  40FT CONTAINER STC 22 PALLETSGHANA KHAYA/ASANFINA FACE, INT, BK",84270.10,0.00,US
,,,2/4/2008 12:23PM,1,17,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,10136.25,0.00,BE
,,,2/15/2008 11:17AM,1,26,2X40' HC CONTAINERS CONTG; GHANACEIBA SLICED VENEER,581.24,0.00,EG
,,,1/30/2008 01:38PM,1,16,1X40 CONT. STC SLICED VENEER,26998.63,0.00,EG
,,,2/14/2008 01:57PM,1,21,1X40' CONTAINER CONTG; GHANAOTIE/CELTIS/KOTO ROTARY VENEER,12055.52,0.00,US
,,,1/30/2008 03:25PM,1,46,GHANA CORE CEIBA(FUMA)ROTARYVENEER(SHORT GRAIN),32746.52,0.00,CA
,,,1/31/2008 08:48AM,1,24,"24 PALLETS MIXED SLICED VENEERSAID TO CONATIN 5,902 SHEETS",42742.53,0.00,IT
,,,3/3/2008 02:39PM,1,26,"1 X 40FT CONTAINER STC 26 PALLETSGHANA SAPELE, KHAYA FLAT/GUAREA",112573.02,0.00,HK
,,,2/15/2008 11:30AM,1,41,2X40' CONTAINERS CONTG; GHANAOTIE/CELTIS/KOTO/OGEA ROTARY VENEER,31819.21,0.00,US
,,,2/1/2008 08:22AM,1,12,GHANA GRADE 1 OWAMASAUNA LATHS K/D.,16945.51,0.00,RU
,,,2/1/2008 08:22AM,1,115,GHANA CORE CEIBA(FUMA)ROTARYVENEER(SHORT GRAIN) & BB/CC CEIBA,82004.51,0.00,US
,,,2/15/2008 11:30AM,1,17,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,10152.79,0.00,BE
,,,2/1/2008 03:08PM,1,18,1X40' CONTAINER CONTG; GHANACELTIS/CHENCHEN ROTARY VENEER,10376.40,0.00,US
,,,2/14/2008 01:57PM,1,32,2X40' CONTAINERS CONTG: GHANACEIBA SLICED VENEER,8225.17,0.00,EG
,,,2/2/2008 12:16PM,1,16,"1 X 40FT CONTAINER STC 16 PALLETSGHANA SAPELE FACE, INT, BK, B-BK",36999.61,0.00,US
,,,2/2/2008 12:17PM,1,17,"3 X 40FT CONTAINER STC 17 PALLETSGHANA UTILE, SAPELE, EDINAM,",30842.97,0.00,LB
,,,2/15/2008 02:15PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(8500 SHEETS) GHANA OTIE CORE,13896.40,0.00,US
,,,2/2/2008 12:17PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(3740 SHEETS) GHANA CEIBA ROTARY,13747.31,0.00,US
,,,2/15/2008 02:15PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA SAPELE INT/BK/B-BK GRADE,69728.79,0.00,US
,,,2/2/2008 12:17PM,1,84,"5 X 40FT CONTAINERS STC 84 PALLETSGHANA KOTO, CHENCHEN, CEIBA, SAPELE",105047.05,0.00,EG
,,,2/2/2008 12:18PM,1,84,"4 X 40FT CONTAINERS STC 84 PALLETSGHANA KOTO, CHENCHEN, CEIBA, SAPELE",105047.05,0.00,EG
,,,2/2/2008 12:18PM,1,19,"1 X 40FT CONTAINER STC 19 PALLETSGHANA ESSA, ASANFINA BK/B-BK",47511.82,0.00,BE
,,,2/8/2008 02:02PM,1,8,1X20' CONTAINER CONTG; GHANAASANFENA/EDINAM/OFRAM SLICED,44.89,0.00,DE
,,,3/19/2008 03:10PM,1,13,"1 X 40FT CONTAINER STC 13 PALLETSGHANA ASANFINA, ASANFINA MIN B/BK",217.51,0.00,GR
,,,2/4/2008 12:22PM,1,23,"1 X 40FT & 1 X 20FT CONTAINERSS T C 23 PALLETS GHANA AKASSA,",47511.82,0.00,BE
,,,6/20/2008 04:10PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(3740 SHEETS) GHANA CEIBA CORE,0.00,0.00,US
,,,3/3/2008 02:40PM,1,18,"1 X 40FT CONTAINER STC 18 PALLETSGHANA OFRAM, CHENCHEN S. BKLD,",37320.65,0.00,IT
,,,2/6/2008 12:40PM,1,10,1X20 CONTAINER STC. GHANA ASANFENA/CHENCHEN LAYONS,23590.38,0.00,AU
,,,2/6/2008 02:48PM,1,45,3X40' HC CONTAINER CONTG: GHANACEIBA SLICED VENEER,79962.40,0.00,EG
,,,2/15/2008 11:17AM,1,17,1X40' CONTAINER CONTG: GHANAOTIE ROTARY VENEER,242.24,0.00,ES
,,,2/6/2008 03:14PM,1,14,1X40' HC CONTAINER CONTG: GHANAEDINAM/CHENCHEN/KOTO SLICED VENEER,31653.19,0.00,EG
,,,2/6/2008 03:14PM,1,21,1X40' CONTAINER CONTG: GHANACELTIS/KOTO ROTARY VENEER,12065.78,0.00,US
,,,2/6/2008 06:18PM,1,22,GHANA NO.1C&S WAWA & CEIBASQUARES K/D.,13674.69,0.00,DE
,,,2/14/2008 02:16PM,1,21,1X40' CONTAINER CONTG: GHANACELTIS/KOTO ROTARY VENEER,12083.01,0.00,US
,,,2/8/2008 08:39AM,1,49,"49 PALLETS ASANFINA SLICED VENEERSAID TO CONTAIN 13,715 SHEETS",144339.96,0.00,GB
,,,2/8/2008 11:30AM,1,18,"2 X 20FT CONTAINERS STC 18 PALLETSGHANA KHAYA IVORENSIS, EDINAM,",89713.91,0.00,FR
,,,2/15/2008 11:30AM,1,23,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENER,21994.73,0.00,CA
,,,2/14/2008 01:57PM,1,23,1X40' HC CONTAINER CONTG: GHANACEIBA ROTARY VENEER,16166.32,0.00,IN
,,,2/8/2008 03:18PM,1,138,GHANA CORE CEIBA ROTARYVENEER(SHORT GRAIN),98258.63,0.00,US
,,,2/8/2008 03:32PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO BK/B-BK GRADE,51245.56,0.00,ZA
,,,2/9/2008 08:49AM,1,17,"2 X 20FT CONTAINERS STC 17 PALLETSGHANA KHAYA IVORENSIS, GUAREA,",89502.99,0.00,LB
,,,2/9/2008 09:33AM,1,17,"2 X 20FT CONTAINERS STC 17 PALLETSGHANA KHAYA IVORENSIS, GUAREA,",89502.99,0.00,LB
,,,2/12/2008 10:12AM,1,12,1X40' CONTAINER CONTG; GHANAASANFENA SLICED VENEER,70805.70,0.00,DE
,,,2/12/2008 10:56AM,1,17,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,14773.15,0.00,BE
,,,2/12/2008 11:32AM,1,66,"4 X 40FT CONTAINERS STC 66 PALLETSGHANA KOTO, CEIBA, CHENCHEN, MIXED",82907.12,0.00,EG
,,,2/12/2008 11:32AM,1,17,"1 X 40FT CONTAINER STC 17 PALLETSGHANA UTILE, SAPELE, CHENCHEN",25515.02,0.00,LB
,,,2/12/2008 11:32AM,1,18,1 X 40FT CONTAINER STC 18 CRATES(1495 SHEETS) GHANA CEIBA,16254.68,0.00,US
,,,3/19/2008 02:47PM,1,22,"1 X 40FT CONTAINER STC 22 PALLETSGHANA NYANKON,AVODIRE,AVODIRE",459.68,0.00,DE
,,,2/12/2008 02:04PM,1,22,1 X 40FT CONTAINER STC 22 PALLETSGHANA CHENCHEN BK GRADE,36420.73,0.00,DE
,,,3/3/2008 02:33PM,1,19,"1 X 40FT CONTAINER STC 19 PALLETSGHANA MAKORE, ASANFINA, AKASSA",81707.76,0.00,LV
,,,2/12/2008 02:35PM,1,47,GHANA GRADE 1 WAWA BENCHCOMPONENTS K/D.,35347.85,0.00,DE
,,,2/12/2008 02:35PM,1,11,GHANA GRADE 1 KOTO &WATAPUO DOWELS K/D.,10811.64,0.00,IT
,,,2/13/2008 08:16AM,1,19,"2 X 20FT CONTAINERS STC 19 PALLETSGHANA KHAYA IVORENSIS, EDINAM &",88693.20,0.00,BE
,,,2/14/2008 04:28PM,1,42,"42 PALLETS MIXED SLICED VENEER SAIDTO CONTAIN 10,975 SHEETS",87810.33,0.00,IT
,,,2/14/2008 07:40PM,1,8,"1 X 20FT CONTAINER STC 8 PALLETSGHANA CHENCHEN, KOTO B/BK",12475.73,0.00,IN
,,,2/14/2008 07:40PM,1,11,"1 X 20FT CONTAINER STC 11 PALLETSGHANA MAKORE, KHAYA QUARTER",36739.31,0.00,IT
,,,2/14/2008 07:40PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(6080 SHEETS) GHANA CEIBA,13328.92,0.00,US
,,,2/14/2008 07:40PM,1,18,"1 X 40FT CONTAINER STC 18 PALLETSGHANA MAKORE, KHAYA QUARTER,",83142.75,0.00,US
,,,2/14/2008 07:41PM,1,22,1 X 40FT CONTAINER STC 22 CRATES(6080 SHEETS) GHANA CEIBA,13328.92,0.00,US
,,,3/3/2008 02:33PM,1,55,"3 X 40FT CONTAINERS STC 55 PALLETSGHANA CHENCHEN S. BKLD, SAPELE,",127286.45,0.00,ES
,,,2/20/2008 10:48AM,1,16,1X40' HC CONTAINER CONTG; GHANACEIBA SLICED VENEER,30473.98,0.00,EG
,,,2/20/2008 11:00AM,1,17,1X40' HC CONTAINER CONTG; GHANACELTIS/OGEA/OTIE ROTARY VENEER,105.76,0.00,US
,,,2/20/2008 11:00AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,149.84,0.00,IN
,,,2/20/2008 10:48AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,23768.67,0.00,IN
,,,2/20/2008 10:48AM,1,63,3X40' CONTAINERS CONTG; GHANACELTIS/KOTO/OTIE/CHENCHEN ROTARY,35881.47,0.00,US
,,,2/28/2008 10:25AM,1,18,1X40' CONTAINER CONTG; GHANAODUM/WALNUT/MAKORE/SAPELE/,40243.99,0.00,DE
,,,2/28/2008 10:11AM,1,15,1X40' CONTAINER CONTG: GHANAASANFENA/SAPELE/MAKORE SLICED,454.85,0.00,DE
,,,2/20/2008 11:00AM,1,23,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,143.84,0.00,US
,,,2/20/2008 11:00AM,1,21,1X40' CONTAINER CONTG; GHANACELTIS/KOTO/CHENCHEN ROTARY,110.61,0.00,US
,,,2/20/2008 10:48AM,1,17,1X40' CONTAINER CONTG; GHANAOTIE ROTARY VENEER,38007.36,0.00,ES
,,,3/7/2008 03:55PM,1,12,1X20' CONTAINER CONTG; GHANAASANFENA/ODUM/MAHOGANY SLICED,14370.90,0.00,DE
,,,2/18/2008 09:55AM,1,14,"1 X 40FT CONTAINER STC 14 PALLETSGHANA KOTO, SAPELE,MAKORE, ASANFINA",30003.46,0.00,IT
,,,2/20/2008 11:00AM,1,23,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,140.10,0.00,US
,,,2/20/2008 11:00AM,1,21,1X40' CONTAINER CONTG; GHANACELTIS/CHENCHEN/KOTO ROTARY,109.57,0.00,US
,,,2/18/2008 12:33PM,1,21,1X40' CONTAINER CONTG; GHANACELTIS/KOTO/CHENCHEN ROTARY VENEER,11515.53,0.00,US
,,,2/18/2008 12:41PM,1,12,1 X 20FT CONTAINER STC 12 PALLETSGHANA KOTO/ INT/BK/B-BK,35046.42,0.00,IT
,,,2/28/2008 10:06AM,1,21,1X40' CONTAINER CONTG; GHANACELTIS/KOTO/CHENCHEN ROTARY,12790.73,0.00,US
,,,2/18/2008 07:20PM,1,12,1 X 20FT CONTAINER STC 12 PALLETSGHANA KOTO/ INT/BK/B-BK AND ONE,35046.42,0.00,IT
,,,3/7/2008 12:11PM,1,21,"1 X 40FT CONTAINER STC 21 PALLETSGHANA UTILE, SAPELE, KOTO, KHAYA",46520.53,0.00,IT
,,,2/28/2008 10:17AM,1,17,1X40' HC CONTAINER CONTG; GHANACELTIS/OGEA/OTIE ROTARY VENEER,11431.40,0.00,US
